"R0000100","R0009600","R0173600","R0214700","R0214800"
7847,3,10,2,1
7848,1,10,2,1
7849,1,13,2,2
7850,1,13,2,2
7851,1,13,2,2
7852,1,10,2,1
7853,1,13,2,2
7854,1,10,2,1
7855,1,10,2,1
7856,1,13,2,2
7857,1,10,2,1
7858,1,10,2,1
7859,1,10,2,1
7860,1,10,2,1
7861,1,10,2,1
7862,1,10,2,1
7863,29,9,3,1
7864,18,14,1,2
7865,17,14,1,2
7866,18,11,1,1
7867,18,11,1,1
7868,18,11,1,1
7869,18,14,1,2
7870,6,9,3,1
7871,3,11,1,1
7872,3,11,1,1
7873,29,11,1,1
7874,12,9,3,1
7875,18,14,1,2
7876,17,11,1,1
7877,11,12,3,2
7878,11,12,3,2
7879,6,12,3,2
7880,6,9,3,1
7881,11,9,3,1
7882,20,14,1,2
7883,9,14,1,2
7884,9,11,1,1
7885,12,14,1,2
7886,0,14,1,2
7887,6,9,3,1
7888,3,12,3,2
7889,6,9,3,1
7890,3,12,3,2
7891,3,14,1,2
7892,3,12,3,2
7893,3,12,3,2
7894,3,12,3,2
7895,3,12,3,2
7896,3,9,3,1
7897,3,9,3,1
7898,6,12,3,2
7899,6,11,1,1
7900,17,14,1,2
7901,9,12,3,2
7902,16,11,1,1
7903,20,11,1,1
7904,12,12,3,2
7905,3,12,3,2
7906,17,11,1,1
7907,1,10,2,1
7908,1,10,2,1
7909,1,10,2,1
7910,1,13,2,2
7911,5,12,3,2
7912,9,12,3,2
7913,17,11,1,1
7914,9,12,3,2
7915,5,12,3,2
7916,3,12,3,2
7917,3,9,3,1
7918,3,9,3,1
7919,9,12,3,2
7920,1,10,2,1
7921,1,13,2,2
7922,5,12,3,2
7923,1,10,2,1
7924,1,13,2,2
7925,5,11,1,1
7926,19,11,1,1
7927,5,14,1,2
7928,1,13,2,2
7929,1,10,2,1
7930,17,14,1,2
7931,17,14,1,2
7932,17,11,1,1
7933,1,13,2,2
7934,18,11,1,1
7935,18,11,1,1
7936,1,13,2,2
7937,1,10,2,1
7938,1,13,2,2
7939,1,10,2,1
7940,18,11,1,1
7941,16,11,1,1
7942,18,14,1,2
7943,18,14,1,2
7944,9,11,1,1
7945,9,14,1,2
7946,17,11,1,1
7947,17,11,1,1
7948,16,11,1,1
7949,6,14,1,2
7950,6,14,1,2
7951,17,14,1,2
7952,18,14,1,2
7953,18,11,1,1
7954,17,11,1,1
7955,17,11,1,1
7956,17,11,1,1
7957,18,11,1,1
7958,18,14,1,2
7959,18,14,1,2
7960,9,9,3,1
7961,9,9,3,1
7962,21,11,1,1
7963,18,11,1,1
7964,18,11,1,1
7965,18,11,1,1
7966,9,11,1,1
7967,18,14,1,2
7968,18,14,1,2
7969,18,14,1,2
7970,17,11,1,1
7971,18,14,1,2
7972,18,11,1,1
7973,18,14,1,2
7974,18,14,1,2
7975,17,14,1,2
7976,17,11,1,1
7977,17,11,1,1
7978,17,11,1,1
7979,16,14,1,2
7980,18,14,1,2
7981,1,13,2,2
7982,1,10,2,1
7983,18,14,1,2
7984,18,11,1,1
7985,17,14,1,2
7986,17,11,1,1
7987,16,11,1,1
7988,18,14,1,2
7989,21,11,1,1
7990,18,14,1,2
7991,9,11,1,1
7992,29,11,1,1
7993,15,11,1,1
7994,9,14,1,2
7995,11,11,1,1
7996,3,11,1,1
7997,3,14,1,2
7998,6,14,1,2
7999,18,11,1,1
8000,1,13,2,2
8001,18,14,1,2
8002,18,11,1,1
8003,18,14,1,2
8004,18,11,1,1
8005,16,11,1,1
8006,18,14,1,2
8007,1,13,2,2
8008,2,12,3,2
8009,18,11,1,1
8010,18,14,1,2
8011,18,11,1,1
8012,3,9,3,1
8013,20,14,1,2
8014,5,9,3,1
8015,9,12,3,2
8016,9,12,3,2
8017,9,12,3,2
8018,29,12,3,2
8019,17,14,1,2
8020,17,14,1,2
8021,29,9,3,1
8022,18,11,1,1
8023,18,14,1,2
8024,17,11,1,1
8025,17,14,1,2
8026,18,11,1,1
8027,17,11,1,1
8028,1,13,2,2
8029,18,14,1,2
8030,16,14,1,2
8031,18,14,1,2
8032,1,10,2,1
8033,1,13,2,2
8034,1,13,2,2
8035,1,13,2,2
8036,1,13,2,2
8037,5,14,1,2
8038,1,10,2,1
8039,1,13,2,2
8040,1,10,2,1
8041,1,10,2,1
8042,1,13,2,2
8043,1,10,2,1
8044,4,13,2,2
8045,4,13,2,2
8046,11,11,1,1
8047,1,13,2,2
8048,17,14,1,2
8049,1,13,2,2
8050,1,10,2,1
8051,6,12,3,2
8052,4,11,1,1
8053,6,12,3,2
8054,6,12,3,2
8055,28,9,3,1
8056,3,12,3,2
8057,1,13,2,2
8058,1,10,2,1
8059,17,14,1,2
8060,1,10,2,1
8061,17,14,1,2
8062,17,14,1,2
8063,17,11,1,1
8064,1,10,2,1
8065,8,12,3,2
8066,8,12,3,2
8067,8,12,3,2
8068,17,14,1,2
8069,17,11,1,1
8070,17,11,1,1
8071,18,11,1,1
8072,6,14,1,2
8073,3,12,3,2
8074,1,10,2,1
8075,3,9,3,1
8076,3,9,3,1
8077,1,10,2,1
8078,1,13,2,2
8079,18,14,1,2
8080,3,9,3,1
8081,5,12,3,2
8082,18,11,1,1
8083,18,14,1,2
8084,3,12,3,2
8085,6,12,3,2
8086,3,12,3,2
8087,11,11,1,1
8088,5,14,1,2
8089,3,9,3,1
8090,3,9,3,1
8091,17,14,1,2
8092,13,12,3,2
8093,17,14,1,2
8094,17,11,1,1
8095,20,11,1,1
8096,17,11,1,1
8097,17,11,1,1
8098,17,11,1,1
8099,17,14,1,2
8100,17,11,1,1
8101,17,11,1,1
8102,17,14,1,2
8103,17,14,1,2
8104,16,11,1,1
8105,18,14,1,2
8106,17,11,1,1
8107,17,11,1,1
8108,18,11,1,1
8109,18,14,1,2
8110,17,14,1,2
8111,18,14,1,2
8112,18,11,1,1
8113,17,14,1,2
8114,17,14,1,2
8115,18,11,1,1
8116,17,11,1,1
8117,18,14,1,2
8118,2,10,2,1
8119,11,12,3,2
8120,17,14,1,2
8121,18,14,1,2
8122,16,14,1,2
8123,18,14,1,2
8124,1,10,2,1
8125,1,13,2,2
8126,20,14,1,2
8127,1,13,2,2
8128,1,10,2,1
8129,1,13,2,2
8130,4,9,3,1
8131,4,12,3,2
8132,6,12,3,2
8133,1,14,1,2
8134,3,9,3,1
8135,6,9,3,1
8136,15,11,1,1
8137,5,12,3,2
8138,18,11,1,1
8139,17,11,1,1
8140,29,14,1,2
8141,21,14,1,2
8142,20,11,1,1
8143,18,14,1,2
8144,18,14,1,2
8145,15,11,1,1
8146,15,11,1,1
8147,6,11,1,1
8148,18,14,1,2
8149,18,14,1,2
8150,17,14,1,2
8151,3,14,1,2
8152,17,14,1,2
8153,17,14,1,2
8154,17,11,1,1
8155,18,11,1,1
8156,17,11,1,1
8157,13,11,1,1
8158,1,10,2,1
8159,18,11,1,1
8160,18,14,1,2
8161,17,14,1,2
8162,18,11,1,1
8163,18,11,1,1
8164,3,9,3,1
8165,17,11,1,1
8166,22,9,3,1
8167,0,9,3,1
8168,18,11,1,1
8169,18,14,1,2
8170,18,14,1,2
8171,25,9,3,1
8172,3,12,3,2
8173,17,11,1,1
8174,18,14,1,2
8175,20,14,1,2
8176,21,14,1,2
8177,17,11,1,1
8178,17,14,1,2
8179,17,11,1,1
8180,17,14,1,2
8181,18,14,1,2
8182,1,10,2,1
8183,1,10,2,1
8184,1,13,2,2
8185,1,10,2,1
8186,1,10,2,1
8187,1,10,2,1
8188,1,10,2,1
8189,17,14,1,2
8190,17,11,1,1
8191,1,10,2,1
8192,1,13,2,2
8193,18,14,1,2
8194,17,14,1,2
8195,18,14,1,2
8196,28,12,3,2
8197,9,11,1,1
8198,17,14,1,2
8199,21,11,1,1
8200,20,11,1,1
8201,20,11,1,1
8202,17,14,1,2
8203,18,11,1,1
8204,17,11,1,1
8205,17,11,1,1
8206,17,11,1,1
8207,17,11,1,1
8208,1,13,2,2
8209,1,10,2,1
8210,1,13,2,2
8211,17,11,1,1
8212,1,13,2,2
8213,4,14,1,2
8214,18,11,1,1
8215,17,14,1,2
8216,17,11,1,1
8217,18,14,1,2
8218,3,14,1,2
8219,3,11,1,1
8220,28,12,3,2
8221,5,12,3,2
8222,3,12,3,2
8223,6,9,3,1
8224,1,10,2,1
8225,21,11,1,1
8226,3,14,1,2
8227,17,14,1,2
8228,6,11,1,1
8229,17,11,1,1
8230,17,11,1,1
8231,17,11,1,1
8232,17,11,1,1
8233,20,11,1,1
8234,28,9,3,1
8235,18,14,1,2
8236,18,11,1,1
8237,18,14,1,2
8238,19,11,1,1
8239,1,10,2,1
8240,1,10,2,1
8241,1,10,2,1
8242,12,9,3,1
8243,21,14,1,2
8244,1,10,2,1
8245,1,10,2,1
8246,1,10,2,1
8247,1,10,2,1
8248,1,10,2,1
8249,1,10,2,1
8250,1,10,2,1
8251,1,13,2,2
8252,1,10,2,1
8253,1,10,2,1
8254,1,13,2,2
8255,1,10,2,1
8256,1,10,2,1
8257,18,14,1,2
8258,17,11,1,1
8259,17,14,1,2
8260,18,14,1,2
8261,18,14,1,2
8262,3,14,1,2
8263,18,11,1,1
8264,17,14,1,2
8265,17,14,1,2
8266,17,14,1,2
8267,17,11,1,1
8268,17,11,1,1
8269,18,14,1,2
8270,18,11,1,1
8271,18,14,1,2
8272,18,11,1,1
8273,18,14,1,2
8274,17,11,1,1
8275,18,11,1,1
8276,18,14,1,2
8277,17,11,1,1
8278,17,11,1,1
8279,18,14,1,2
8280,20,11,1,1
8281,17,11,1,1
8282,18,11,1,1
8283,18,14,1,2
8284,17,14,1,2
8285,20,11,1,1
8286,18,14,1,2
8287,18,14,1,2
8288,1,10,2,1
8289,1,13,2,2
8290,17,11,1,1
8291,17,11,1,1
8292,17,11,1,1
8293,1,10,2,1
8294,17,14,1,2
8295,18,11,1,1
8296,18,14,1,2
8297,18,11,1,1
8298,17,14,1,2
8299,18,14,1,2
8300,18,11,1,1
8301,18,11,1,1
8302,18,11,1,1
8303,18,14,1,2
8304,18,11,1,1
8305,18,14,1,2
8306,17,14,1,2
8307,17,11,1,1
8308,3,12,3,2
8309,18,14,1,2
8310,9,12,3,2
8311,9,12,3,2
8312,9,12,3,2
8313,3,12,3,2
8314,18,11,1,1
8315,18,14,1,2
8316,18,11,1,1
8317,18,14,1,2
8318,18,11,1,1
8319,18,14,1,2
8320,18,11,1,1
8321,18,11,1,1
8322,18,11,1,1
8323,16,11,1,1
8324,3,12,3,2
8325,9,12,3,2
8326,5,9,3,1
8327,16,11,1,1
8328,18,11,1,1
8329,18,14,1,2
8330,29,14,1,2
8331,18,11,1,1
8332,17,14,1,2
8333,3,11,1,1
8334,17,14,1,2
8335,3,12,3,2
8336,9,14,1,2
8337,9,14,1,2
8338,3,12,3,2
8339,17,11,1,1
8340,17,14,1,2
8341,18,11,1,1
8342,17,11,1,1
8343,17,14,1,2
8344,1,10,2,1
8345,18,14,1,2
8346,18,14,1,2
8347,0,11,1,1
8348,18,11,1,1
8349,18,14,1,2
8350,18,14,1,2
8351,17,14,1,2
8352,18,14,1,2
8353,17,14,1,2
8354,1,13,2,2
8355,18,11,1,1
8356,18,11,1,1
8357,18,14,1,2
8358,17,11,1,1
8359,17,14,1,2
8360,18,11,1,1
8361,18,11,1,1
8362,3,12,3,2
8363,3,12,3,2
8364,18,11,1,1
8365,5,9,3,1
8366,5,12,3,2
8367,18,14,1,2
8368,18,11,1,1
8369,3,9,3,1
8370,11,9,3,1
8371,11,12,3,2
8372,3,12,3,2
8373,6,12,3,2
8374,18,14,1,2
8375,16,14,1,2
8376,16,14,1,2
8377,16,14,1,2
8378,18,11,1,1
8379,17,11,1,1
8380,17,11,1,1
8381,5,11,1,1
8382,18,11,1,1
8383,17,14,1,2
8384,1,10,2,1
8385,1,13,2,2
8386,18,11,1,1
8387,17,14,1,2
8388,17,11,1,1
8389,17,14,1,2
8390,17,11,1,1
8391,17,14,1,2
8392,17,11,1,1
8393,17,14,1,2
8394,17,11,1,1
8395,18,14,1,2
8396,17,11,1,1
8397,17,11,1,1
8398,17,14,1,2
8399,17,14,1,2
8400,16,11,1,1
8401,17,14,1,2
8402,18,11,1,1
8403,18,11,1,1
8404,17,14,1,2
8405,18,14,1,2
8406,18,11,1,1
8407,17,14,1,2
8408,29,14,1,2
8409,18,11,1,1
8410,18,11,1,1
8411,18,11,1,1
8412,9,11,1,1
8413,29,14,1,2
8414,1,13,2,2
8415,1,10,2,1
8416,1,13,2,2
8417,1,13,2,2
8418,3,12,3,2
8419,3,12,3,2
8420,1,10,2,1
8421,5,10,2,1
8422,1,13,2,2
8423,1,10,2,1
8424,11,12,3,2
8425,5,12,3,2
8426,1,10,2,1
8427,1,10,2,1
8428,1,13,2,2
8429,3,12,3,2
8430,1,13,2,2
8431,1,13,2,2
8432,1,13,2,2
8433,1,10,2,1
8434,1,13,2,2
8435,5,9,3,1
8436,5,9,3,1
8437,3,12,3,2
8438,3,9,3,1
8439,11,9,3,1
8440,1,10,2,1
8441,5,10,2,1
8442,3,10,2,1
8443,3,9,3,1
8444,3,9,3,1
8445,3,12,3,2
8446,5,12,3,2
8447,5,9,3,1
8448,3,9,3,1
8449,5,12,3,2
8450,6,9,3,1
8451,3,12,3,2
8452,9,12,3,2
8453,6,9,3,1
8454,3,9,3,1
8455,29,12,3,2
8456,6,9,3,1
8457,29,12,3,2
8458,29,9,3,1
8459,29,9,3,1
8460,6,12,3,2
8461,9,14,1,2
8462,3,11,1,1
8463,1,13,2,2
8464,3,12,3,2
8465,11,9,3,1
8466,29,9,3,1
8467,29,12,3,2
8468,15,11,1,1
8469,15,11,1,1
8470,29,9,3,1
8471,9,12,3,2
8472,29,9,3,1
8473,0,13,2,2
8474,1,13,2,2
8475,1,13,2,2
8476,1,10,2,1
8477,1,13,2,2
8478,1,10,2,1
8479,1,13,2,2
8480,1,13,2,2
8481,1,10,2,1
8482,1,13,2,2
8483,1,13,2,2
8484,1,13,2,2
8485,1,10,2,1
8486,29,9,3,1
8487,29,9,3,1
8488,1,13,2,2
8489,1,13,2,2
8490,1,13,2,2
8491,29,12,3,2
8492,1,13,2,2
8493,1,13,2,2
8494,1,13,2,2
8495,1,10,2,1
8496,1,10,2,1
8497,1,10,2,1
8498,1,10,2,1
8499,1,10,2,1
8500,1,13,2,2
8501,1,10,2,1
8502,1,13,2,2
8503,1,13,2,2
8504,1,10,2,1
8505,1,13,2,2
8506,1,10,2,1
8507,1,10,2,1
8508,1,10,2,1
8509,1,10,2,1
8510,1,13,2,2
8511,1,13,2,2
8512,1,13,2,2
8513,1,13,2,2
8514,1,13,2,2
8515,29,9,3,1
8516,29,9,3,1
8517,28,10,2,1
8518,6,9,3,1
8519,9,12,3,2
8520,28,9,3,1
8521,6,9,3,1
8522,6,12,3,2
8523,3,9,3,1
8524,3,9,3,1
8525,9,9,3,1
8526,6,9,3,1
8527,3,9,3,1
8528,3,12,3,2
8529,3,12,3,2
8530,1,12,3,2
8531,29,12,3,2
8532,1,13,2,2
8533,11,12,3,2
8534,11,9,3,1
8535,1,10,2,1
8536,1,10,2,1
8537,1,13,2,2
8538,3,10,2,1
8539,1,13,2,2
8540,1,13,2,2
8541,1,10,2,1
8542,29,12,3,2
8543,11,9,3,1
8544,29,9,3,1
8545,-2,9,3,1
8546,29,12,3,2
8547,12,9,3,1
8548,6,9,3,1
8549,1,13,2,2
8550,9,9,3,1
8551,1,10,2,1
8552,1,10,2,1
8553,1,13,2,2
8554,29,12,3,2
8555,11,9,3,1
8556,3,9,3,1
8557,1,13,2,2
8558,1,13,2,2
8559,1,10,2,1
8560,1,10,2,1
8561,1,13,2,2
8562,3,12,3,2
8563,29,9,3,1
8564,29,9,3,1
8565,29,9,3,1
8566,-2,12,3,2
8567,-2,9,3,1
8568,1,13,2,2
8569,1,10,2,1
8570,1,13,2,2
8571,3,12,3,2
8572,3,12,3,2
8573,1,10,2,1
8574,1,10,2,1
8575,1,10,2,1
8576,1,10,2,1
8577,1,10,2,1
8578,1,13,2,2
8579,1,13,2,2
8580,1,13,2,2
8581,1,10,2,1
8582,1,10,2,1
8583,1,13,2,2
8584,1,10,2,1
8585,3,9,3,1
8586,1,10,2,1
8587,1,10,2,1
8588,1,10,2,1
8589,29,9,3,1
8590,29,12,3,2
8591,29,9,3,1
8592,-2,9,3,1
8593,-2,12,3,2
8594,-2,9,3,1
8595,-2,9,3,1
8596,1,10,2,1
8597,1,10,2,1
8598,1,13,2,2
8599,1,10,2,1
8600,1,13,2,2
8601,1,13,2,2
8602,1,10,2,1
8603,1,13,2,2
8604,1,10,2,1
8605,1,13,2,2
8606,3,9,3,1
8607,1,10,2,1
8608,1,13,2,2
8609,1,10,2,1
8610,6,12,3,2
8611,3,9,3,1
8612,1,13,2,2
8613,1,13,2,2
8614,12,14,1,2
8615,1,13,2,2
8616,1,10,2,1
8617,1,10,2,1
8618,1,13,2,2
8619,1,13,2,2
8620,1,10,2,1
8621,1,10,2,1
8622,1,13,2,2
8623,1,10,2,1
8624,1,10,2,1
8625,1,10,2,1
8626,1,10,2,1
8627,1,10,2,1
8628,1,10,2,1
8629,1,10,2,1
8630,1,10,2,1
8631,1,13,2,2
8632,1,10,2,1
8633,1,10,2,1
8634,1,13,2,2
8635,5,12,3,2
8636,1,13,2,2
8637,11,12,3,2
8638,1,13,2,2
8639,1,13,2,2
8640,1,10,2,1
8641,1,13,2,2
8642,1,13,2,2
8643,1,13,2,2
8644,1,10,2,1
8645,1,10,2,1
8646,-2,9,3,1
8647,1,10,2,1
8648,1,13,2,2
8649,1,13,2,2
8650,1,10,2,1
8651,1,10,2,1
8652,1,13,2,2
8653,1,10,2,1
8654,1,10,2,1
8655,1,10,2,1
8656,29,9,3,1
8657,1,10,2,1
8658,1,13,2,2
8659,1,13,2,2
8660,1,13,2,2
8661,1,10,2,1
8662,1,13,2,2
8663,1,10,2,1
8664,1,13,2,2
8665,1,13,2,2
8666,1,10,2,1
8667,1,10,2,1
8668,1,13,2,2
8669,1,10,2,1
8670,1,10,2,1
8671,1,10,2,1
8672,1,10,2,1
8673,1,13,2,2
8674,3,12,3,2
8675,1,13,2,2
8676,1,10,2,1
8677,1,10,2,1
8678,1,10,2,1
8679,1,13,2,2
8680,1,13,2,2
8681,1,10,2,1
8682,1,10,2,1
8683,1,10,2,1
8684,1,13,2,2
8685,1,13,2,2
8686,1,10,2,1
8687,1,10,2,1
8688,1,13,2,2
8689,1,10,2,1
8690,1,13,2,2
8691,1,10,2,1
8692,1,13,2,2
8693,1,13,2,2
8694,1,13,2,2
8695,1,13,2,2
8696,1,13,2,2
8697,1,13,2,2
8698,1,10,2,1
8699,6,9,3,1
8700,6,12,3,2
8701,5,12,3,2
8702,6,9,3,1
8703,6,12,3,2
8704,16,11,1,1
8705,18,14,1,2
8706,18,14,1,2
8707,6,12,3,2
8708,18,14,1,2
8709,16,11,1,1
8710,29,11,1,1
8711,28,9,3,1
8712,5,9,3,1
8713,9,9,3,1
8714,18,14,1,2
8715,5,12,3,2
8716,6,12,3,2
8717,6,12,3,2
8718,6,12,3,2
8719,29,12,3,2
8720,3,12,3,2
8721,6,12,3,2
8722,16,11,1,1
8723,18,11,1,1
8724,18,11,1,1
8725,18,11,1,1
8726,18,11,1,1
8727,18,11,1,1
8728,3,12,3,2
8729,6,12,3,2
8730,3,9,3,1
8731,3,12,3,2
8732,3,9,3,1
8733,3,12,3,2
8734,6,12,3,2
8735,3,9,3,1
8736,6,12,3,2
8737,6,9,3,1
8738,3,9,3,1
8739,9,12,3,2
8740,19,11,1,1
8741,11,11,1,1
8742,11,12,3,2
8743,6,9,3,1
8744,5,12,3,2
8745,3,9,3,1
8746,3,9,3,1
8747,6,12,3,2
8748,24,12,3,2
8749,6,10,2,1
8750,6,12,3,2
8751,3,9,3,1
8752,6,12,3,2
8753,6,12,3,2
8754,6,9,3,1
8755,3,9,3,1
8756,6,12,3,2
8757,3,12,3,2
8758,3,9,3,1
8759,6,14,1,2
8760,3,12,3,2
8761,3,9,3,1
8762,29,12,3,2
8763,6,12,3,2
8764,6,12,3,2
8765,3,9,3,1
8766,3,12,3,2
8767,3,9,3,1
8768,3,9,3,1
8769,3,9,3,1
8770,29,12,3,2
8771,29,9,3,1
8772,29,12,3,2
8773,3,12,3,2
8774,3,9,3,1
8775,3,9,3,1
8776,28,9,3,1
8777,6,12,3,2
8778,9,9,3,1
8779,9,12,3,2
8780,6,12,3,2
8781,3,9,3,1
8782,3,12,3,2
8783,28,12,3,2
8784,9,9,3,1
8785,9,9,3,1
8786,1,10,2,1
8787,1,13,2,2
8788,5,12,3,2
8789,1,13,2,2
8790,1,10,2,1
8791,1,13,2,2
8792,1,10,2,1
8793,1,10,2,1
8794,1,13,2,2
8795,6,12,3,2
8796,5,9,3,1
8797,6,12,3,2
8798,6,12,3,2
8799,6,12,3,2
8800,0,12,3,2
8801,3,12,3,2
8802,3,12,3,2
8803,6,9,3,1
8804,6,12,3,2
8805,9,9,3,1
8806,3,9,3,1
8807,3,12,3,2
8808,11,9,3,1
8809,12,12,3,2
8810,19,11,1,1
8811,19,14,1,2
8812,19,14,1,2
8813,19,11,1,1
8814,19,11,1,1
8815,19,14,1,2
8816,6,12,3,2
8817,6,9,3,1
8818,1,13,2,2
8819,12,12,3,2
8820,12,9,3,1
8821,6,12,3,2
8822,3,9,3,1
8823,29,9,3,1
8824,28,9,3,1
8825,12,12,3,2
8826,11,12,3,2
8827,22,12,3,2
8828,3,12,3,2
8829,6,12,3,2
8830,3,12,3,2
8831,5,12,3,2
8832,5,9,3,1
8833,5,12,3,2
8834,5,9,3,1
8835,5,9,3,1
8836,5,9,3,1
8837,5,9,3,1
8838,5,9,3,1
8839,5,12,3,2
8840,5,13,2,2
8841,-2,12,3,2
8842,3,9,3,1
8843,3,9,3,1
8844,-2,9,3,1
8845,3,12,3,2
8846,3,9,3,1
8847,3,12,3,2
8848,5,12,3,2
8849,5,12,3,2
8850,3,9,3,1
8851,3,12,3,2
8852,3,11,1,1
8853,18,14,1,2
8854,18,14,1,2
8855,18,11,1,1
8856,18,11,1,1
8857,18,11,1,1
8858,18,14,1,2
8859,18,11,1,1
8860,18,11,1,1
8861,18,14,1,2
8862,18,11,1,1
8863,18,11,1,1
8864,18,14,1,2
8865,18,11,1,1
8866,18,11,1,1
8867,18,14,1,2
8868,3,11,1,1
8869,17,14,1,2
8870,17,14,1,2
8871,16,11,1,1
8872,18,11,1,1
8873,18,14,1,2
8874,3,12,3,2
8875,18,14,1,2
8876,18,11,1,1
8877,18,11,1,1
8878,18,14,1,2
8879,17,11,1,1
8880,9,11,1,1
8881,18,11,1,1
8882,18,11,1,1
8883,18,14,1,2
8884,17,11,1,1
8885,17,14,1,2
8886,18,11,1,1
8887,18,11,1,1
8888,18,14,1,2
8889,18,14,1,2
8890,18,14,1,2
8891,18,11,1,1
8892,18,11,1,1
8893,18,11,1,1
8894,29,11,1,1
8895,18,14,1,2
8896,18,14,1,2
8897,18,11,1,1
8898,18,11,1,1
8899,12,14,1,2
8900,18,14,1,2
8901,-2,11,1,1
8902,18,14,1,2
8903,16,11,1,1
8904,18,14,1,2
8905,17,14,1,2
8906,18,11,1,1
8907,18,11,1,1
8908,18,11,1,1
8909,18,14,1,2
8910,18,14,1,2
8911,18,11,1,1
8912,18,14,1,2
8913,18,14,1,2
8914,18,11,1,1
8915,18,11,1,1
8916,18,14,1,2
8917,18,11,1,1
8918,18,14,1,2
8919,18,14,1,2
8920,18,14,1,2
8921,3,12,3,2
8922,18,11,1,1
8923,16,11,1,1
8924,15,11,1,1
8925,3,14,1,2
8926,18,14,1,2
8927,18,14,1,2
8928,21,14,1,2
8929,29,11,1,1
8930,18,11,1,1
8931,18,14,1,2
8932,29,14,1,2
8933,17,11,1,1
8934,29,14,1,2
8935,29,11,1,1
8936,29,11,1,1
8937,18,11,1,1
8938,9,14,1,2
8939,18,14,1,2
8940,17,14,1,2
8941,18,11,1,1
8942,18,14,1,2
8943,18,11,1,1
8944,18,14,1,2
8945,17,11,1,1
8946,18,14,1,2
8947,29,11,1,1
8948,17,14,1,2
8949,18,14,1,2
8950,17,11,1,1
8951,18,14,1,2
8952,18,11,1,1
8953,18,14,1,2
8954,18,11,1,1
8955,19,14,1,2
8956,19,14,1,2
8957,20,11,1,1
8958,19,11,1,1
8959,1,10,2,1
8960,1,13,2,2
8961,11,14,1,2
8962,1,13,2,2
8963,19,11,1,1
8964,19,11,1,1
8965,19,14,1,2
8966,19,14,1,2
8967,19,14,1,2
8968,19,14,1,2
8969,19,14,1,2
8970,1,13,2,2
8971,1,10,2,1
8972,1,10,2,1
8973,6,11,1,1
8974,1,13,2,2
8975,1,10,2,1
8976,1,10,2,1
8977,1,13,2,2
8978,1,10,2,1
8979,1,10,2,1
8980,1,10,2,1
8981,1,13,2,2
8982,1,13,2,2
8983,1,10,2,1
8984,1,10,2,1
8985,1,13,2,2
8986,1,10,2,1
8987,1,10,2,1
8988,1,10,2,1
8989,1,10,2,1
8990,1,10,2,1
8991,3,10,2,1
8992,1,10,2,1
8993,1,10,2,1
8994,1,10,2,1
8995,1,10,2,1
8996,1,13,2,2
8997,1,10,2,1
8998,1,10,2,1
8999,1,10,2,1
9000,3,12,3,2
9001,3,9,3,1
9002,11,9,3,1
9003,11,9,3,1
9004,11,12,3,2
9005,1,10,2,1
9006,1,10,2,1
9007,6,12,3,2
9008,1,10,2,1
9009,1,10,2,1
9010,1,10,2,1
9011,1,13,2,2
9012,1,13,2,2
9013,1,10,2,1
9014,1,10,2,1
9015,1,10,2,1
9016,1,10,2,1
9017,1,10,2,1
9018,1,13,2,2
9019,1,13,2,2
9020,1,10,2,1
9021,1,13,2,2
9022,1,10,2,1
9023,1,13,2,2
9024,9,9,3,1
9025,9,12,3,2
9026,9,9,3,1
9027,9,9,3,1
9028,9,9,3,1
9029,1,13,2,2
9030,3,10,2,1
9031,1,10,2,1
9032,1,10,2,1
9033,1,13,2,2
9034,1,10,2,1
9035,1,13,2,2
9036,1,10,2,1
9037,1,13,2,2
9038,1,13,2,2
9039,1,10,2,1
9040,1,13,2,2
9041,12,12,3,2
9042,1,10,2,1
9043,1,10,2,1
9044,1,10,2,1
9045,1,13,2,2
9046,1,13,2,2
9047,1,13,2,2
9048,1,13,2,2
9049,1,10,2,1
9050,1,13,2,2
9051,1,10,2,1
9052,1,10,2,1
9053,1,13,2,2
9054,1,10,2,1
9055,1,10,2,1
9056,1,10,2,1
9057,1,13,2,2
9058,1,10,2,1
9059,1,10,2,1
9060,1,13,2,2
9061,1,10,2,1
9062,1,10,2,1
9063,1,13,2,2
9064,1,13,2,2
9065,1,13,2,2
9066,1,10,2,1
9067,1,13,2,2
9068,3,10,2,1
9069,1,10,2,1
9070,1,13,2,2
9071,1,10,2,1
9072,1,10,2,1
9073,1,10,2,1
9074,1,13,2,2
9075,1,10,2,1
9076,18,10,2,1
9077,1,10,2,1
9078,1,10,2,1
9079,1,10,2,1
9080,3,13,2,2
9081,1,13,2,2
9082,9,9,3,1
9083,29,9,3,1
9084,29,12,3,2
9085,3,9,3,1
9086,29,12,3,2
9087,3,12,3,2
9088,3,9,3,1
9089,1,10,2,1
9090,1,10,2,1
9091,1,10,2,1
9092,1,13,2,2
9093,3,10,2,1
9094,1,10,2,1
9095,1,13,2,2
9096,1,10,2,1
9097,1,10,2,1
9098,1,10,2,1
9099,1,10,2,1
9100,1,13,2,2
9101,1,13,2,2
9102,1,10,2,1
9103,3,12,3,2
9104,3,12,3,2
9105,3,9,3,1
9106,1,13,2,2
9107,1,10,2,1
9108,1,13,2,2
9109,1,13,2,2
9110,1,10,2,1
9111,5,10,2,1
9112,1,10,2,1
9113,1,13,2,2
9114,1,10,2,1
9115,1,13,2,2
